ID,Translation-Batak
K5645,http://btkword-rdf.com/B1582
K5645,http://btkword-rdf.com/B2880
K5645,http://btkword-rdf.com/B3229
K5645,http://btkword-rdf.com/B3363
K5645,http://btkword-rdf.com/B8894
K5645,http://btkword-rdf.com/B9695
K5649,http://btkword-rdf.com/B7245
K5649,http://btkword-rdf.com/B7991
K5655,http://btkword-rdf.com/B7395
K5655,http://btkword-rdf.com/B8460
K5675,http://btkword-rdf.com/B1375
K5675,http://btkword-rdf.com/B7087
K5686,http://btkword-rdf.com/B9240
K5696,http://btkword-rdf.com/B7719
K5731,http://btkword-rdf.com/B1378
K5731,http://btkword-rdf.com/B1971
K5731,http://btkword-rdf.com/B9456
K5731,http://btkword-rdf.com/B9633
K5745,http://btkword-rdf.com/B5764
K5782,http://btkword-rdf.com/B9395
K5788,http://btkword-rdf.com/B9327
K5806,http://btkword-rdf.com/B6134
K5806,http://btkword-rdf.com/B6149
K5851,http://btkword-rdf.com/B8741
K5859,http://btkword-rdf.com/B356
K5859,http://btkword-rdf.com/B7442
K5859,http://btkword-rdf.com/B9939
K5928,http://btkword-rdf.com/B5371
K5956,http://btkword-rdf.com/B6501
K6027,http://btkword-rdf.com/B3427
K6027,http://btkword-rdf.com/B9065
K6193,http://btkword-rdf.com/B3581
K6212,http://btkword-rdf.com/B4812
K6219,http://btkword-rdf.com/B4492
K6227,http://btkword-rdf.com/B1497
K6285,http://btkword-rdf.com/B5773
K6303,http://btkword-rdf.com/B5804
K6326,http://btkword-rdf.com/B10566
K6356,http://btkword-rdf.com/B3868
K6356,http://btkword-rdf.com/B5983
K6366,http://btkword-rdf.com/B3354
K6366,http://btkword-rdf.com/B4440
K6366,http://btkword-rdf.com/B6544
K6366,http://btkword-rdf.com/B10310
K6371,http://btkword-rdf.com/B5817
K6371,http://btkword-rdf.com/B5869
K6439,http://btkword-rdf.com/B10025
K6455,http://btkword-rdf.com/B4534
K6455,http://btkword-rdf.com/B9993
K6468,http://btkword-rdf.com/B8466
K6468,http://btkword-rdf.com/B8985
K6468,http://btkword-rdf.com/B10354
K6468,http://btkword-rdf.com/B10809
K6488,http://btkword-rdf.com/B2948
K6543,http://btkword-rdf.com/B8741
K6554,http://btkword-rdf.com/B3505
K6621,http://btkword-rdf.com/B6098
K6636,http://btkword-rdf.com/B6098
K6680,http://btkword-rdf.com/B8421
K6699,http://btkword-rdf.com/B5887
K6699,http://btkword-rdf.com/B7926
K6700,http://btkword-rdf.com/B2284
K6700,http://btkword-rdf.com/B3281
K6732,http://btkword-rdf.com/B5414
K6742,http://btkword-rdf.com/B573
K6742,http://btkword-rdf.com/B9747
K6745,http://btkword-rdf.com/B551
K6745,http://btkword-rdf.com/B582
K6745,http://btkword-rdf.com/B4137
K6745,http://btkword-rdf.com/B4453
K6751,http://btkword-rdf.com/B3281
K6751,http://btkword-rdf.com/B5351
K6751,http://btkword-rdf.com/B10482
K6760,http://btkword-rdf.com/B2521
K6777,http://btkword-rdf.com/B6087
K6777,http://btkword-rdf.com/B9289
K6777,http://btkword-rdf.com/B9301
K6777,http://btkword-rdf.com/B9302
K6777,http://btkword-rdf.com/B10602
K6791,http://btkword-rdf.com/B2898
K6803,http://btkword-rdf.com/B7851
K6813,http://btkword-rdf.com/B4882
K6813,http://btkword-rdf.com/B4897
K6846,http://btkword-rdf.com/B701
K6883,http://btkword-rdf.com/B4125
K6905,http://btkword-rdf.com/B2432
K6905,http://btkword-rdf.com/B2855
K6905,http://btkword-rdf.com/B3169
K6913,http://btkword-rdf.com/B928
K6913,http://btkword-rdf.com/B9692
K6951,http://btkword-rdf.com/B5758
K6982,http://btkword-rdf.com/B7928
K6989,http://btkword-rdf.com/B8421
K6999,http://btkword-rdf.com/B10290
K7005,http://btkword-rdf.com/B7597
K7018,http://btkword-rdf.com/B9521
K7124,http://btkword-rdf.com/B3581
K7188,http://btkword-rdf.com/B7186
K7188,http://btkword-rdf.com/B7247
K7191,http://btkword-rdf.com/B9524
K7199,http://btkword-rdf.com/B5767
K7254,http://btkword-rdf.com/B5752
K7278,http://btkword-rdf.com/B2580
K7282,http://btkword-rdf.com/B6096
K7282,http://btkword-rdf.com/B6728
K7313,http://btkword-rdf.com/B2400
K7313,http://btkword-rdf.com/B5351
K7346,http://btkword-rdf.com/B6428
K7346,http://btkword-rdf.com/B6428
K7462,http://btkword-rdf.com/B5003
K7462,http://btkword-rdf.com/B8508
K7502,http://btkword-rdf.com/B5868
K7502,http://btkword-rdf.com/B9782
K7536,http://btkword-rdf.com/B3680
K7538,http://btkword-rdf.com/B5788
K7589,http://btkword-rdf.com/B5925
K7594,http://btkword-rdf.com/B6105
K7608,http://btkword-rdf.com/B3857
K7620,http://btkword-rdf.com/B5877
K7620,http://btkword-rdf.com/B5878
K7631,http://btkword-rdf.com/B5892
K7634,http://btkword-rdf.com/B3406
K7688,http://btkword-rdf.com/B4019
K7703,http://btkword-rdf.com/B5797
K7712,http://btkword-rdf.com/B7981
K7712,http://btkword-rdf.com/B9587
K7721,http://btkword-rdf.com/B3618
K7828,http://btkword-rdf.com/B8743
K7829,http://btkword-rdf.com/B8743
K7966,http://btkword-rdf.com/B3868
K7966,http://btkword-rdf.com/B5983
K7966,http://btkword-rdf.com/B9739
K7966,http://btkword-rdf.com/B10399
K7987,http://btkword-rdf.com/B3671
K7994,http://btkword-rdf.com/B4647
K8000,http://btkword-rdf.com/B5822
K8024,http://btkword-rdf.com/B5773
K8049,http://btkword-rdf.com/B6078
K8062,http://btkword-rdf.com/B7613
K8106,http://btkword-rdf.com/B6134
K8106,http://btkword-rdf.com/B6149
K8150,http://btkword-rdf.com/B9074
K8150,http://btkword-rdf.com/B9116
K8367,http://btkword-rdf.com/B6096
K8367,http://btkword-rdf.com/B6728
K8426,http://btkword-rdf.com/B1999
K8426,http://btkword-rdf.com/B3965
K8426,http://btkword-rdf.com/B7734
K8426,http://btkword-rdf.com/B7961
K8426,http://btkword-rdf.com/B8049
K8426,http://btkword-rdf.com/B8412
K8427,http://btkword-rdf.com/B7889
K8486,http://btkword-rdf.com/B1999
K8486,http://btkword-rdf.com/B10548
K8508,http://btkword-rdf.com/B7813
K8528,http://btkword-rdf.com/B5859
K8540,http://btkword-rdf.com/B7928
K8540,http://btkword-rdf.com/B10444
K8562,http://btkword-rdf.com/B5497
K8587,http://btkword-rdf.com/B2598
K8587,http://btkword-rdf.com/B3344
K8587,http://btkword-rdf.com/B3469
K8596,http://btkword-rdf.com/B4007
K8596,http://btkword-rdf.com/B4089
K8672,http://btkword-rdf.com/B5414
K8672,http://btkword-rdf.com/B5849
K8674,http://btkword-rdf.com/B7836
K8674,http://btkword-rdf.com/B7976
K8674,http://btkword-rdf.com/B8019
K8674,http://btkword-rdf.com/B8783
K8674,http://btkword-rdf.com/B8894
K8684,http://btkword-rdf.com/B5003
K8684,http://btkword-rdf.com/B8833
K8743,http://btkword-rdf.com/B3876
K8743,http://btkword-rdf.com/B8466
K8743,http://btkword-rdf.com/B8508
K8743,http://btkword-rdf.com/B10604
K8814,http://btkword-rdf.com/B6410
K8885,http://btkword-rdf.com/B10449
K8934,http://btkword-rdf.com/B7836
K8934,http://btkword-rdf.com/B8783
K8946,http://btkword-rdf.com/B2023
K8988,http://btkword-rdf.com/B2400
K8988,http://btkword-rdf.com/B9207
K9147,http://btkword-rdf.com/B5767
K9178,http://btkword-rdf.com/B2138
K9178,http://btkword-rdf.com/B5924
K9179,http://btkword-rdf.com/B5752
K9362,http://btkword-rdf.com/B9104
K9394,http://btkword-rdf.com/B943
K9397,http://btkword-rdf.com/B6109
K9397,http://btkword-rdf.com/B6122
K9402,http://btkword-rdf.com/B2215
K9408,http://btkword-rdf.com/B8967
K9417,http://btkword-rdf.com/B5886
K9429,http://btkword-rdf.com/B8501
K9432,http://btkword-rdf.com/B6112
K9437,http://btkword-rdf.com/B9335
K9449,http://btkword-rdf.com/B10614
K9459,http://btkword-rdf.com/B5361
K9470,http://btkword-rdf.com/B6783
K9472,http://btkword-rdf.com/B9571
K9499,http://btkword-rdf.com/B4387
K9501,http://btkword-rdf.com/B6193
K9534,http://btkword-rdf.com/B1323
K9534,http://btkword-rdf.com/B4137
K9534,http://btkword-rdf.com/B8668
K9534,http://btkword-rdf.com/B10513
K9547,http://btkword-rdf.com/B5497
K9549,http://btkword-rdf.com/B895
K9550,http://btkword-rdf.com/B768
K9550,http://btkword-rdf.com/B807
K9550,http://btkword-rdf.com/B1290
K9550,http://btkword-rdf.com/B1432
K9550,http://btkword-rdf.com/B2321
K9550,http://btkword-rdf.com/B2937
K9550,http://btkword-rdf.com/B3347
K9550,http://btkword-rdf.com/B4436
K9550,http://btkword-rdf.com/B8011
K9550,http://btkword-rdf.com/B9894
K9550,http://btkword-rdf.com/B10446
K9550,http://btkword-rdf.com/B10484
K9579,http://btkword-rdf.com/B1434
K9614,http://btkword-rdf.com/B5864
K9614,http://btkword-rdf.com/B9330
K9625,http://btkword-rdf.com/B2090
K9625,http://btkword-rdf.com/B9266
K9625,http://btkword-rdf.com/B10329
K9631,http://btkword-rdf.com/B4685
K9631,http://btkword-rdf.com/B5941
K9631,http://btkword-rdf.com/B9770
K9661,http://btkword-rdf.com/B1212
K9669,http://btkword-rdf.com/B1257
K9669,http://btkword-rdf.com/B9202
K9669,http://btkword-rdf.com/B9775
K9669,http://btkword-rdf.com/B10334
K9669,http://btkword-rdf.com/B10421
K9669,http://btkword-rdf.com/B11064
K9703,http://btkword-rdf.com/B600
K9703,http://btkword-rdf.com/B7236
K9703,http://btkword-rdf.com/B9377
K9711,http://btkword-rdf.com/B9367
K9715,http://btkword-rdf.com/B8200
K9722,http://btkword-rdf.com/B6680
K9727,http://btkword-rdf.com/B760
K9749,http://btkword-rdf.com/B855
K9751,http://btkword-rdf.com/B1100
K9753,http://btkword-rdf.com/B1343
K9753,http://btkword-rdf.com/B8596
K9753,http://btkword-rdf.com/B9907
K9772,http://btkword-rdf.com/B1968
K9772,http://btkword-rdf.com/B3301
K9772,http://btkword-rdf.com/B4984
K9783,http://btkword-rdf.com/B8958
K9788,http://btkword-rdf.com/B1269
K9803,http://btkword-rdf.com/B4592
K9803,http://btkword-rdf.com/B10214
K9803,http://btkword-rdf.com/B10534
K9803,http://btkword-rdf.com/B10665
K9806,http://btkword-rdf.com/B7098
K9824,http://btkword-rdf.com/B264
K9824,http://btkword-rdf.com/B1102
K9824,http://btkword-rdf.com/B1209
K9830,http://btkword-rdf.com/B990
K9830,http://btkword-rdf.com/B1114
K9844,http://btkword-rdf.com/B689
K9844,http://btkword-rdf.com/B690
K9844,http://btkword-rdf.com/B718
K9844,http://btkword-rdf.com/B1466
K9854,http://btkword-rdf.com/B339
K9854,http://btkword-rdf.com/B6043
K9854,http://btkword-rdf.com/B6256
K9854,http://btkword-rdf.com/B8462
K9864,http://btkword-rdf.com/B8462
K9866,http://btkword-rdf.com/B1968
K9896,http://btkword-rdf.com/B2080
K9896,http://btkword-rdf.com/B2081
K9920,http://btkword-rdf.com/B2371
K9920,http://btkword-rdf.com/B5126
K9920,http://btkword-rdf.com/B8717
K9921,http://btkword-rdf.com/B4084
K9921,http://btkword-rdf.com/B7757
K9921,http://btkword-rdf.com/B10414
K9921,http://btkword-rdf.com/B10751
K9922,http://btkword-rdf.com/B6127
K9929,http://btkword-rdf.com/B112
K9929,http://btkword-rdf.com/B7757
K9929,http://btkword-rdf.com/B10751
K9940,http://btkword-rdf.com/B7754
K9940,http://btkword-rdf.com/B7989
K9940,http://btkword-rdf.com/B7991
K9940,http://btkword-rdf.com/B8170
K9942,http://btkword-rdf.com/B1136
K9942,http://btkword-rdf.com/B2033
K9951,http://btkword-rdf.com/B4603
K9951,http://btkword-rdf.com/B6476
K9975,http://btkword-rdf.com/B1264
K9975,http://btkword-rdf.com/B4211
K9975,http://btkword-rdf.com/B5104
K9975,http://btkword-rdf.com/B5145
K9995,http://btkword-rdf.com/B1170
K10130,http://btkword-rdf.com/B762
K10139,http://btkword-rdf.com/B4115
K10141,http://btkword-rdf.com/B1201
K10141,http://btkword-rdf.com/B1260
K10141,http://btkword-rdf.com/B1273
K10151,http://btkword-rdf.com/B3850
K10154,http://btkword-rdf.com/B6006
K10154,http://btkword-rdf.com/B8146
K10167,http://btkword-rdf.com/B6420
K10167,http://btkword-rdf.com/B6436
K10169,http://btkword-rdf.com/B933
K10169,http://btkword-rdf.com/B1436
K10183,http://btkword-rdf.com/B1216
K10225,http://btkword-rdf.com/B5381
K10235,http://btkword-rdf.com/B8197
K10235,http://btkword-rdf.com/B8849
K10236,http://btkword-rdf.com/B1686
K10236,http://btkword-rdf.com/B6007
K10239,http://btkword-rdf.com/B10366
K10239,http://btkword-rdf.com/B10478
K10245,http://btkword-rdf.com/B1945
K10245,http://btkword-rdf.com/B1952
K10245,http://btkword-rdf.com/B5068
K10245,http://btkword-rdf.com/B6759
K10253,http://btkword-rdf.com/B763
K10253,http://btkword-rdf.com/B10723
K10261,http://btkword-rdf.com/B1581
K10261,http://btkword-rdf.com/B2289
K10261,http://btkword-rdf.com/B2521
K10261,http://btkword-rdf.com/B7640
K10270,http://btkword-rdf.com/B7536
K10273,http://btkword-rdf.com/B3910
K10284,http://btkword-rdf.com/B751
K10284,http://btkword-rdf.com/B752
K10284,http://btkword-rdf.com/B1267
K10307,http://btkword-rdf.com/B1260
K10307,http://btkword-rdf.com/B1273
K10318,http://btkword-rdf.com/B6348
K10324,http://btkword-rdf.com/B1298
K10369,http://btkword-rdf.com/B10208
K10373,http://btkword-rdf.com/B10146
K10373,http://btkword-rdf.com/B10910
K10373,http://btkword-rdf.com/B11083
K10404,http://btkword-rdf.com/B8378
K10406,http://btkword-rdf.com/B10834
K10410,http://btkword-rdf.com/B7731
K10430,http://btkword-rdf.com/B2459
K10441,http://btkword-rdf.com/B10874
K10444,http://btkword-rdf.com/B1095
K10444,http://btkword-rdf.com/B1353
K10444,http://btkword-rdf.com/B6416
K10444,http://btkword-rdf.com/B9342
K10463,http://btkword-rdf.com/B1456
K10473,http://btkword-rdf.com/B1222
K10473,http://btkword-rdf.com/B3127
K10473,http://btkword-rdf.com/B4798
K10473,http://btkword-rdf.com/B11189
K10554,http://btkword-rdf.com/B1375
K10554,http://btkword-rdf.com/B7087
K10560,http://btkword-rdf.com/B5929
K10565,http://btkword-rdf.com/B9707
K10597,http://btkword-rdf.com/B9080
K10597,http://btkword-rdf.com/B9080
K10604,http://btkword-rdf.com/B7087
K10608,http://btkword-rdf.com/B1581
K10608,http://btkword-rdf.com/B2386
K10610,http://btkword-rdf.com/B4583
K10610,http://btkword-rdf.com/B4603
K10612,http://btkword-rdf.com/B8710
K10614,http://btkword-rdf.com/B2956
K10614,http://btkword-rdf.com/B4110
K10614,http://btkword-rdf.com/B6023
K10614,http://btkword-rdf.com/B6433
K10623,http://btkword-rdf.com/B1465
K10624,http://btkword-rdf.com/B718
K10629,http://btkword-rdf.com/B1480
K10637,http://btkword-rdf.com/B2880
K10637,http://btkword-rdf.com/B3525
K10637,http://btkword-rdf.com/B9695
K10639,http://btkword-rdf.com/B1469
K10642,http://btkword-rdf.com/B1470
K10642,http://btkword-rdf.com/B9460
K10650,http://btkword-rdf.com/B3224
K10665,http://btkword-rdf.com/B2474
K10665,http://btkword-rdf.com/B3319
K10665,http://btkword-rdf.com/B4212
K10666,http://btkword-rdf.com/B4212
K10669,http://btkword-rdf.com/B10907
K10681,http://btkword-rdf.com/B10944
K10701,http://btkword-rdf.com/B2683
K10710,http://btkword-rdf.com/B3842
K10711,http://btkword-rdf.com/B1577
K10711,http://btkword-rdf.com/B2824
K10726,http://btkword-rdf.com/B434
K10726,http://btkword-rdf.com/B529
K10726,http://btkword-rdf.com/B2159
K10726,http://btkword-rdf.com/B2165
K10726,http://btkword-rdf.com/B2171
K10726,http://btkword-rdf.com/B9528
K10735,http://btkword-rdf.com/B1548
K10735,http://btkword-rdf.com/B9813
K10735,http://btkword-rdf.com/B11078
K10736,http://btkword-rdf.com/B634
K10736,http://btkword-rdf.com/B3988
K10736,http://btkword-rdf.com/B6322
K10736,http://btkword-rdf.com/B6324
K10747,http://btkword-rdf.com/B1487
K10747,http://btkword-rdf.com/B1983
K10747,http://btkword-rdf.com/B6952
K10759,http://btkword-rdf.com/B1488
K10759,http://btkword-rdf.com/B1500
K10759,http://btkword-rdf.com/B7795
K10810,http://btkword-rdf.com/B1502
K10841,http://btkword-rdf.com/B3375
K10841,http://btkword-rdf.com/B3411
K10841,http://btkword-rdf.com/B10332
K10872,http://btkword-rdf.com/B1343
K10872,http://btkword-rdf.com/B7087
K10874,http://btkword-rdf.com/B3956
K10874,http://btkword-rdf.com/B3972
K10922,http://btkword-rdf.com/B7602
K10934,http://btkword-rdf.com/B3288
K10934,http://btkword-rdf.com/B7642
K10934,http://btkword-rdf.com/B9328
K10950,http://btkword-rdf.com/B2657
K10952,http://btkword-rdf.com/B3979
K10952,http://btkword-rdf.com/B4036
K10954,http://btkword-rdf.com/B3411
K10954,http://btkword-rdf.com/B10332
K10963,http://btkword-rdf.com/B1540
K10963,http://btkword-rdf.com/B6191
K10965,http://btkword-rdf.com/B802
K11025,http://btkword-rdf.com/B5633
K11025,http://btkword-rdf.com/B9214
K11025,http://btkword-rdf.com/B9215
K11028,http://btkword-rdf.com/B5381
K11029,http://btkword-rdf.com/B4961
K11032,http://btkword-rdf.com/B2878
K11036,http://btkword-rdf.com/B815
K11036,http://btkword-rdf.com/B1559
K11036,http://btkword-rdf.com/B3628
K11036,http://btkword-rdf.com/B8760
K11036,http://btkword-rdf.com/B10304
K11036,http://btkword-rdf.com/B10794
K11039,http://btkword-rdf.com/B1140
K11041,http://btkword-rdf.com/B300
K11063,http://btkword-rdf.com/B1295
K11077,http://btkword-rdf.com/B7579
K11078,http://btkword-rdf.com/B3910
K11084,http://btkword-rdf.com/B1573
K11084,http://btkword-rdf.com/B6890
K11087,http://btkword-rdf.com/B3745
K11087,http://btkword-rdf.com/B9306
K11107,http://btkword-rdf.com/B3597
K11107,http://btkword-rdf.com/B5199
K11107,http://btkword-rdf.com/B8561
K11107,http://btkword-rdf.com/B8601
K11137,http://btkword-rdf.com/B1610
K11137,http://btkword-rdf.com/B5249
K11139,http://btkword-rdf.com/B6597
K11150,http://btkword-rdf.com/B1611
K11150,http://btkword-rdf.com/B1652
K11150,http://btkword-rdf.com/B5978
K11150,http://btkword-rdf.com/B8197
K11150,http://btkword-rdf.com/B8320
K11150,http://btkword-rdf.com/B8587
K11159,http://btkword-rdf.com/B7391
K11170,http://btkword-rdf.com/B9216
K11170,http://btkword-rdf.com/B11135
K11207,http://btkword-rdf.com/B2824
K11221,http://btkword-rdf.com/B1622
K11221,http://btkword-rdf.com/B4844
K11224,http://btkword-rdf.com/B2670
K11229,http://btkword-rdf.com/B5365
K11238,http://btkword-rdf.com/B7516
K11238,http://btkword-rdf.com/B7876
K11258,http://btkword-rdf.com/B1114
K11261,http://btkword-rdf.com/B7626
K11265,http://btkword-rdf.com/B1611
K11265,http://btkword-rdf.com/B8197
K11268,http://btkword-rdf.com/B2776
K11268,http://btkword-rdf.com/B9695
K11271,http://btkword-rdf.com/B6461
K11271,http://btkword-rdf.com/B6482
K11277,http://btkword-rdf.com/B4851
K11285,http://btkword-rdf.com/B8442
K11296,http://btkword-rdf.com/B1381
K11296,http://btkword-rdf.com/B1476
K11296,http://btkword-rdf.com/B1629
K11296,http://btkword-rdf.com/B7809
K11296,http://btkword-rdf.com/B11040
K11318,http://btkword-rdf.com/B8722
K11318,http://btkword-rdf.com/B9052
K11318,http://btkword-rdf.com/B10261
K11328,http://btkword-rdf.com/B911
K11328,http://btkword-rdf.com/B1575
K11334,http://btkword-rdf.com/B2569
K11352,http://btkword-rdf.com/B4633
K11354,http://btkword-rdf.com/B9911
K11357,http://btkword-rdf.com/B2508
K11392,http://btkword-rdf.com/B7446
K11392,http://btkword-rdf.com/B8256
K11392,http://btkword-rdf.com/B9140
K11392,http://btkword-rdf.com/B9397
K11429,http://btkword-rdf.com/B1225
K11429,http://btkword-rdf.com/B2462
K11429,http://btkword-rdf.com/B9883
K11451,http://btkword-rdf.com/B5267
K11495,http://btkword-rdf.com/B974
K11495,http://btkword-rdf.com/B5032
K11495,http://btkword-rdf.com/B5048
K11495,http://btkword-rdf.com/B5120
K11495,http://btkword-rdf.com/B8577
K11513,http://btkword-rdf.com/B4738
K11513,http://btkword-rdf.com/B4825
K11513,http://btkword-rdf.com/B8628
K11532,http://btkword-rdf.com/B2320
K11532,http://btkword-rdf.com/B2545
K11532,http://btkword-rdf.com/B4693
K11558,http://btkword-rdf.com/B8649
K11576,http://btkword-rdf.com/B2952
K11576,http://btkword-rdf.com/B9631
K11585,http://btkword-rdf.com/B5614
K11597,http://btkword-rdf.com/B6590
K11597,http://btkword-rdf.com/B6950
K11597,http://btkword-rdf.com/B6970
K11608,http://btkword-rdf.com/B519
K11608,http://btkword-rdf.com/B694
K11608,http://btkword-rdf.com/B695
K11608,http://btkword-rdf.com/B4896
K11608,http://btkword-rdf.com/B5609
K11608,http://btkword-rdf.com/B6848
K11608,http://btkword-rdf.com/B8728
K11608,http://btkword-rdf.com/B10957
K11627,http://btkword-rdf.com/B8494
K11630,http://btkword-rdf.com/B1943
K11645,http://btkword-rdf.com/B1785
K11645,http://btkword-rdf.com/B5097
K11659,http://btkword-rdf.com/B6449
K11659,http://btkword-rdf.com/B8789
K11660,http://btkword-rdf.com/B8764
K11672,http://btkword-rdf.com/B1908
K11672,http://btkword-rdf.com/B4162
K11672,http://btkword-rdf.com/B5241
K11672,http://btkword-rdf.com/B8167
K11672,http://btkword-rdf.com/B8786
K11672,http://btkword-rdf.com/B8993
K11672,http://btkword-rdf.com/B10329
K11689,http://btkword-rdf.com/B8907
K11732,http://btkword-rdf.com/B8735
K11737,http://btkword-rdf.com/B8449
K11754,http://btkword-rdf.com/B10176
K11768,http://btkword-rdf.com/B8453
K11780,http://btkword-rdf.com/B227
K11780,http://btkword-rdf.com/B1838
K11780,http://btkword-rdf.com/B6755
K11786,http://btkword-rdf.com/B6669
K11816,http://btkword-rdf.com/B1366
K11816,http://btkword-rdf.com/B3354
K11816,http://btkword-rdf.com/B3410
K11816,http://btkword-rdf.com/B3451
K11831,http://btkword-rdf.com/B7587
K11831,http://btkword-rdf.com/B9416
K11832,http://btkword-rdf.com/B9359
K11846,http://btkword-rdf.com/B3697
K11850,http://btkword-rdf.com/B1577
K11850,http://btkword-rdf.com/B4040
K11850,http://btkword-rdf.com/B8027
K11856,http://btkword-rdf.com/B4284
K11856,http://btkword-rdf.com/B7390
K11859,http://btkword-rdf.com/B8770
K11893,http://btkword-rdf.com/B103
K11927,http://btkword-rdf.com/B9480
K11933,http://btkword-rdf.com/B8818
K11944,http://btkword-rdf.com/B5126
K11944,http://btkword-rdf.com/B6165
K11949,http://btkword-rdf.com/B6177
K11949,http://btkword-rdf.com/B6194
