ID,Translation-English
K11221,http://wordnet-rdf.princeton.edu/wn31/300959105-a
K11221,http://wordnet-rdf.princeton.edu/wn31/300960933-s
K11221,http://wordnet-rdf.princeton.edu/wn31/301057333-s
K11221,http://wordnet-rdf.princeton.edu/wn31/301072943-s
K11221,http://wordnet-rdf.princeton.edu/wn31/301073579-s
K11221,http://wordnet-rdf.princeton.edu/wn31/301074208-s
K11221,http://wordnet-rdf.princeton.edu/wn31/301074514-s
K11221,http://wordnet-rdf.princeton.edu/wn31/301074737-s
K11221,http://wordnet-rdf.princeton.edu/wn31/301131613-s
K11221,http://wordnet-rdf.princeton.edu/wn31/301408416-s
K11221,http://wordnet-rdf.princeton.edu/wn31/301630074-s
K11221,http://wordnet-rdf.princeton.edu/wn31/302283641-s
K11224,http://wordnet-rdf.princeton.edu/wn31/114340141-n
K11233,http://wordnet-rdf.princeton.edu/wn31/100548802-n
K11233,http://wordnet-rdf.princeton.edu/wn31/102641717-n
K11233,http://wordnet-rdf.princeton.edu/wn31/102882759-n
K11233,http://wordnet-rdf.princeton.edu/wn31/102882960-n
K11233,http://wordnet-rdf.princeton.edu/wn31/102883250-n
K11233,http://wordnet-rdf.princeton.edu/wn31/102883431-n
K11233,http://wordnet-rdf.princeton.edu/wn31/102883550-n
K11233,http://wordnet-rdf.princeton.edu/wn31/103378789-n
K11233,http://wordnet-rdf.princeton.edu/wn31/107244001-n
K11233,http://wordnet-rdf.princeton.edu/wn31/107289130-n
K11233,http://wordnet-rdf.princeton.edu/wn31/113897023-n
K11233,http://wordnet-rdf.princeton.edu/wn31/113918793-n
K11233,http://wordnet-rdf.princeton.edu/wn31/200879879-v
K11233,http://wordnet-rdf.princeton.edu/wn31/200900454-v
K11233,http://wordnet-rdf.princeton.edu/wn31/201733174-v
K11233,http://wordnet-rdf.princeton.edu/wn31/202038831-v
K11233,http://wordnet-rdf.princeton.edu/wn31/202044118-v
K11233,http://wordnet-rdf.princeton.edu/wn31/202066560-v
K11233,http://wordnet-rdf.princeton.edu/wn31/302323141-s
K11238,http://wordnet-rdf.princeton.edu/wn31/102854358-n
K11238,http://wordnet-rdf.princeton.edu/wn31/102854643-n
K11238,http://wordnet-rdf.princeton.edu/wn31/106773219-n
K11238,http://wordnet-rdf.princeton.edu/wn31/107960684-n
K11238,http://wordnet-rdf.princeton.edu/wn31/200313060-v
K11238,http://wordnet-rdf.princeton.edu/wn31/201123030-v
K11238,http://wordnet-rdf.princeton.edu/wn31/202172638-v
K11238,http://wordnet-rdf.princeton.edu/wn31/202172999-v
K11238,http://wordnet-rdf.princeton.edu/wn31/202602727-v
K11238,http://wordnet-rdf.princeton.edu/wn31/301311849-s
K11238,http://wordnet-rdf.princeton.edu/wn31/301750714-s
K11238,http://wordnet-rdf.princeton.edu/wn31/301933053-s
K11238,http://wordnet-rdf.princeton.edu/wn31/302166241-a
K11238,http://wordnet-rdf.princeton.edu/wn31/302166708-s
K11238,http://wordnet-rdf.princeton.edu/wn31/302167550-s
K11240,http://wordnet-rdf.princeton.edu/wn31/114578445-n
K11244,http://wordnet-rdf.princeton.edu/wn31/110218722-n
K11244,http://wordnet-rdf.princeton.edu/wn31/300834520-s
K11244,http://wordnet-rdf.princeton.edu/wn31/301424364-a
K11244,http://wordnet-rdf.princeton.edu/wn31/301424552-a
K11249,http://wordnet-rdf.princeton.edu/wn31/114176492-n
K11249,http://wordnet-rdf.princeton.edu/wn31/300287336-s
K11249,http://wordnet-rdf.princeton.edu/wn31/302166868-s
K11250,http://wordnet-rdf.princeton.edu/wn31/114936243-n
K11252,http://wordnet-rdf.princeton.edu/wn31/114709178-n
K11257,http://wordnet-rdf.princeton.edu/wn31/102882551-n
K11258,http://wordnet-rdf.princeton.edu/wn31/107594641-n
K11258,http://wordnet-rdf.princeton.edu/wn31/109314419-n
K11258,http://wordnet-rdf.princeton.edu/wn31/113793174-n
K11261,http://wordnet-rdf.princeton.edu/wn31/200691692-v
K11265,http://wordnet-rdf.princeton.edu/wn31/113690371-n
K11271,http://wordnet-rdf.princeton.edu/wn31/110165110-n
K11271,http://wordnet-rdf.princeton.edu/wn31/110165294-n
K11274,http://wordnet-rdf.princeton.edu/wn31/103070747-n
K11274,http://wordnet-rdf.princeton.edu/wn31/106844441-n
K11274,http://wordnet-rdf.princeton.edu/wn31/106879382-n
K11274,http://wordnet-rdf.princeton.edu/wn31/106915472-n
K11274,http://wordnet-rdf.princeton.edu/wn31/113658127-n
K11274,http://wordnet-rdf.princeton.edu/wn31/113736596-n
K11274,http://wordnet-rdf.princeton.edu/wn31/113772555-n
K11274,http://wordnet-rdf.princeton.edu/wn31/114657384-n
K11274,http://wordnet-rdf.princeton.edu/wn31/114852681-n
K11274,http://wordnet-rdf.princeton.edu/wn31/114853935-n
K11274,http://wordnet-rdf.princeton.edu/wn31/115117865-n
K11274,http://wordnet-rdf.princeton.edu/wn31/115309503-n
K11274,http://wordnet-rdf.princeton.edu/wn31/302203776-s
K11275,http://wordnet-rdf.princeton.edu/wn31/101907962-n
K11275,http://wordnet-rdf.princeton.edu/wn31/109083238-n
K11275,http://wordnet-rdf.princeton.edu/wn31/114656826-n
K11277,http://wordnet-rdf.princeton.edu/wn31/106199286-n
K11277,http://wordnet-rdf.princeton.edu/wn31/107737201-n
K11277,http://wordnet-rdf.princeton.edu/wn31/107880910-n
K11280,http://wordnet-rdf.princeton.edu/wn31/107737687-n
K11280,http://wordnet-rdf.princeton.edu/wn31/107838494-n
K11282,http://wordnet-rdf.princeton.edu/wn31/102740838-n
K11282,http://wordnet-rdf.princeton.edu/wn31/104017303-n
K11282,http://wordnet-rdf.princeton.edu/wn31/104355780-n
K11282,http://wordnet-rdf.princeton.edu/wn31/108418205-n
K11282,http://wordnet-rdf.princeton.edu/wn31/109251231-n
K11282,http://wordnet-rdf.princeton.edu/wn31/109290508-n
K11282,http://wordnet-rdf.princeton.edu/wn31/113936864-n
K11282,http://wordnet-rdf.princeton.edu/wn31/200329612-v
K11282,http://wordnet-rdf.princeton.edu/wn31/200330054-v
K11294,http://wordnet-rdf.princeton.edu/wn31/104636961-n
K11294,http://wordnet-rdf.princeton.edu/wn31/105022862-n
K11294,http://wordnet-rdf.princeton.edu/wn31/110548544-n
K11294,http://wordnet-rdf.princeton.edu/wn31/300363349-s
K11294,http://wordnet-rdf.princeton.edu/wn31/300422169-s
K11294,http://wordnet-rdf.princeton.edu/wn31/300422521-s
K11294,http://wordnet-rdf.princeton.edu/wn31/300426306-s
K11294,http://wordnet-rdf.princeton.edu/wn31/300426832-s
K11294,http://wordnet-rdf.princeton.edu/wn31/300427259-s
K11294,http://wordnet-rdf.princeton.edu/wn31/300687440-s
K11294,http://wordnet-rdf.princeton.edu/wn31/301553629-s
K11294,http://wordnet-rdf.princeton.edu/wn31/301629244-s
K11294,http://wordnet-rdf.princeton.edu/wn31/302140561-s
K11294,http://wordnet-rdf.princeton.edu/wn31/302141133-s
K11294,http://wordnet-rdf.princeton.edu/wn31/302141962-s
K11296,http://wordnet-rdf.princeton.edu/wn31/201424071-v
K11308,http://wordnet-rdf.princeton.edu/wn31/114147714-n
K11308,http://wordnet-rdf.princeton.edu/wn31/114147905-n
K11308,http://wordnet-rdf.princeton.edu/wn31/114157467-n
K11309,http://wordnet-rdf.princeton.edu/wn31/114014445-n
K11309,http://wordnet-rdf.princeton.edu/wn31/114156457-n
K11315,http://wordnet-rdf.princeton.edu/wn31/114286384-n
K11318,http://wordnet-rdf.princeton.edu/wn31/104699505-n
K11318,http://wordnet-rdf.princeton.edu/wn31/105170169-n
K11318,http://wordnet-rdf.princeton.edu/wn31/107381691-n
K11318,http://wordnet-rdf.princeton.edu/wn31/107962874-n
K11318,http://wordnet-rdf.princeton.edu/wn31/107967372-n
K11318,http://wordnet-rdf.princeton.edu/wn31/114236994-n
K11318,http://wordnet-rdf.princeton.edu/wn31/114486754-n
K11318,http://wordnet-rdf.princeton.edu/wn31/114487410-n
K11318,http://wordnet-rdf.princeton.edu/wn31/114487589-n
K11318,http://wordnet-rdf.princeton.edu/wn31/114487787-n
K11318,http://wordnet-rdf.princeton.edu/wn31/114495883-n
K11318,http://wordnet-rdf.princeton.edu/wn31/114571935-n
K11318,http://wordnet-rdf.princeton.edu/wn31/200263930-v
K11318,http://wordnet-rdf.princeton.edu/wn31/201540949-v
K11318,http://wordnet-rdf.princeton.edu/wn31/201552687-v
K11318,http://wordnet-rdf.princeton.edu/wn31/202590182-v
K11318,http://wordnet-rdf.princeton.edu/wn31/301022875-s
K11318,http://wordnet-rdf.princeton.edu/wn31/301023898-s
K11318,http://wordnet-rdf.princeton.edu/wn31/301096265-s
K11318,http://wordnet-rdf.princeton.edu/wn31/301601822-s
K11318,http://wordnet-rdf.princeton.edu/wn31/301757051-s
K11318,http://wordnet-rdf.princeton.edu/wn31/301757421-s
K11318,http://wordnet-rdf.princeton.edu/wn31/302148713-s
K11321,http://wordnet-rdf.princeton.edu/wn31/114488632-n
K11331,http://wordnet-rdf.princeton.edu/wn31/100554860-n
K11331,http://wordnet-rdf.princeton.edu/wn31/101165537-n
K11331,http://wordnet-rdf.princeton.edu/wn31/103649387-n
K11331,http://wordnet-rdf.princeton.edu/wn31/107247964-n
K11334,http://wordnet-rdf.princeton.edu/wn31/101657985-n
K11334,http://wordnet-rdf.princeton.edu/wn31/101692790-n
K11334,http://wordnet-rdf.princeton.edu/wn31/101924944-n
K11334,http://wordnet-rdf.princeton.edu/wn31/101925358-n
K11334,http://wordnet-rdf.princeton.edu/wn31/102220491-n
K11334,http://wordnet-rdf.princeton.edu/wn31/102272309-n
K11334,http://wordnet-rdf.princeton.edu/wn31/103355726-n
K11334,http://wordnet-rdf.princeton.edu/wn31/104611871-n
K11334,http://wordnet-rdf.princeton.edu/wn31/106598274-n
K11334,http://wordnet-rdf.princeton.edu/wn31/110811668-n
K11334,http://wordnet-rdf.princeton.edu/wn31/201872363-v
K11353,http://wordnet-rdf.princeton.edu/wn31/101927557-n
K11354,http://wordnet-rdf.princeton.edu/wn31/101930097-n
K11354,http://wordnet-rdf.princeton.edu/wn31/101931158-n
K11354,http://wordnet-rdf.princeton.edu/wn31/102272174-n
K11356,http://wordnet-rdf.princeton.edu/wn31/101935792-n
K11356,http://wordnet-rdf.princeton.edu/wn31/102298042-n
K11356,http://wordnet-rdf.princeton.edu/wn31/114477142-n
K11357,http://wordnet-rdf.princeton.edu/wn31/101938036-n
K11358,http://wordnet-rdf.princeton.edu/wn31/300793426-s
K11361,http://wordnet-rdf.princeton.edu/wn31/101216376-n
K11361,http://wordnet-rdf.princeton.edu/wn31/102774845-n
K11361,http://wordnet-rdf.princeton.edu/wn31/104659795-n
K11361,http://wordnet-rdf.princeton.edu/wn31/104907298-n
K11361,http://wordnet-rdf.princeton.edu/wn31/107045239-n
K11361,http://wordnet-rdf.princeton.edu/wn31/108223381-n
K11361,http://wordnet-rdf.princeton.edu/wn31/108407468-n
K11361,http://wordnet-rdf.princeton.edu/wn31/108604729-n
K11361,http://wordnet-rdf.princeton.edu/wn31/110667676-n
K11361,http://wordnet-rdf.princeton.edu/wn31/110690481-n
K11361,http://wordnet-rdf.princeton.edu/wn31/113389225-n
K11361,http://wordnet-rdf.princeton.edu/wn31/113458354-n
K11361,http://wordnet-rdf.princeton.edu/wn31/113781913-n
K11361,http://wordnet-rdf.princeton.edu/wn31/200726112-v
K11361,http://wordnet-rdf.princeton.edu/wn31/200797294-v
K11361,http://wordnet-rdf.princeton.edu/wn31/202219267-v
K11361,http://wordnet-rdf.princeton.edu/wn31/202503969-v
K11364,http://wordnet-rdf.princeton.edu/wn31/104032027-n
K11364,http://wordnet-rdf.princeton.edu/wn31/108396613-n
K11364,http://wordnet-rdf.princeton.edu/wn31/114438476-n
K11368,http://wordnet-rdf.princeton.edu/wn31/103866791-n
K11392,http://wordnet-rdf.princeton.edu/wn31/103670692-n
K11392,http://wordnet-rdf.princeton.edu/wn31/103671917-n
K11392,http://wordnet-rdf.princeton.edu/wn31/104958550-n
K11392,http://wordnet-rdf.princeton.edu/wn31/104960557-n
K11392,http://wordnet-rdf.princeton.edu/wn31/104961131-n
K11392,http://wordnet-rdf.princeton.edu/wn31/104961711-n
K11392,http://wordnet-rdf.princeton.edu/wn31/105025269-n
K11392,http://wordnet-rdf.princeton.edu/wn31/105025951-n
K11392,http://wordnet-rdf.princeton.edu/wn31/105620489-n
K11392,http://wordnet-rdf.princeton.edu/wn31/105815941-n
K11392,http://wordnet-rdf.princeton.edu/wn31/106220526-n
K11392,http://wordnet-rdf.princeton.edu/wn31/106887069-n
K11392,http://wordnet-rdf.princeton.edu/wn31/107495661-n
K11392,http://wordnet-rdf.princeton.edu/wn31/108663763-n
K11392,http://wordnet-rdf.princeton.edu/wn31/109207565-n
K11392,http://wordnet-rdf.princeton.edu/wn31/109995959-n
K11392,http://wordnet-rdf.princeton.edu/wn31/110296356-n
K11392,http://wordnet-rdf.princeton.edu/wn31/114006789-n
K11392,http://wordnet-rdf.princeton.edu/wn31/114074538-n
K11392,http://wordnet-rdf.princeton.edu/wn31/114074683-n
K11392,http://wordnet-rdf.princeton.edu/wn31/114587365-n
K11392,http://wordnet-rdf.princeton.edu/wn31/200292635-v
K11392,http://wordnet-rdf.princeton.edu/wn31/200589392-v
K11392,http://wordnet-rdf.princeton.edu/wn31/201202519-v
K11392,http://wordnet-rdf.princeton.edu/wn31/201833689-v
K11392,http://wordnet-rdf.princeton.edu/wn31/201833984-v
K11392,http://wordnet-rdf.princeton.edu/wn31/201962311-v
K11392,http://wordnet-rdf.princeton.edu/wn31/201982714-v
K11392,http://wordnet-rdf.princeton.edu/wn31/202165374-v
K11392,http://wordnet-rdf.princeton.edu/wn31/202165960-v
K11392,http://wordnet-rdf.princeton.edu/wn31/202234610-v
K11392,http://wordnet-rdf.princeton.edu/wn31/202765572-v
K11392,http://wordnet-rdf.princeton.edu/wn31/202774832-v
K11392,http://wordnet-rdf.princeton.edu/wn31/300270855-a
K11392,http://wordnet-rdf.princeton.edu/wn31/300362917-s
K11392,http://wordnet-rdf.princeton.edu/wn31/300409737-a
K11392,http://wordnet-rdf.princeton.edu/wn31/300505439-s
K11392,http://wordnet-rdf.princeton.edu/wn31/300697019-s
K11392,http://wordnet-rdf.princeton.edu/wn31/300715651-s
K11392,http://wordnet-rdf.princeton.edu/wn31/300996467-s
K11392,http://wordnet-rdf.princeton.edu/wn31/301185958-s
K11392,http://wordnet-rdf.princeton.edu/wn31/301189951-a
K11392,http://wordnet-rdf.princeton.edu/wn31/301191729-s
K11392,http://wordnet-rdf.princeton.edu/wn31/301193859-a
K11392,http://wordnet-rdf.princeton.edu/wn31/301194536-a
K11392,http://wordnet-rdf.princeton.edu/wn31/301194991-a
K11392,http://wordnet-rdf.princeton.edu/wn31/301195419-a
K11392,http://wordnet-rdf.princeton.edu/wn31/301195936-s
K11392,http://wordnet-rdf.princeton.edu/wn31/301196589-a
K11392,http://wordnet-rdf.princeton.edu/wn31/301912661-s
K11392,http://wordnet-rdf.princeton.edu/wn31/302128704-s
K11392,http://wordnet-rdf.princeton.edu/wn31/302128852-s
K11392,http://wordnet-rdf.princeton.edu/wn31/302172875-s
K11392,http://wordnet-rdf.princeton.edu/wn31/302328120-s
K11392,http://wordnet-rdf.princeton.edu/wn31/302345399-s
K11392,http://wordnet-rdf.princeton.edu/wn31/302410587-s
K11392,http://wordnet-rdf.princeton.edu/wn31/302422984-s
K11406,http://wordnet-rdf.princeton.edu/wn31/107134351-n
K11406,http://wordnet-rdf.princeton.edu/wn31/114504004-n
K11406,http://wordnet-rdf.princeton.edu/wn31/114964238-n
K11406,http://wordnet-rdf.princeton.edu/wn31/114964524-n
K11406,http://wordnet-rdf.princeton.edu/wn31/300434168-s
K11406,http://wordnet-rdf.princeton.edu/wn31/300781576-s
K11406,http://wordnet-rdf.princeton.edu/wn31/300857592-s
K11406,http://wordnet-rdf.princeton.edu/wn31/301083748-s
K11406,http://wordnet-rdf.princeton.edu/wn31/301143332-s
K11406,http://wordnet-rdf.princeton.edu/wn31/301508720-s
K11406,http://wordnet-rdf.princeton.edu/wn31/301509670-a
K11406,http://wordnet-rdf.princeton.edu/wn31/301510205-s
K11406,http://wordnet-rdf.princeton.edu/wn31/302269142-a
K11407,http://wordnet-rdf.princeton.edu/wn31/114963583-n
K11407,http://wordnet-rdf.princeton.edu/wn31/114964038-n
K11407,http://wordnet-rdf.princeton.edu/wn31/300346411-s
K11407,http://wordnet-rdf.princeton.edu/wn31/300346611-s
K11407,http://wordnet-rdf.princeton.edu/wn31/300781576-s
K11407,http://wordnet-rdf.princeton.edu/wn31/301143332-s
K11407,http://wordnet-rdf.princeton.edu/wn31/302269502-s
K11420,http://wordnet-rdf.princeton.edu/wn31/102179091-n
K11420,http://wordnet-rdf.princeton.edu/wn31/102630692-n
K11420,http://wordnet-rdf.princeton.edu/wn31/102631230-n
K11429,http://wordnet-rdf.princeton.edu/wn31/102157394-n
K11429,http://wordnet-rdf.princeton.edu/wn31/102158792-n
K11429,http://wordnet-rdf.princeton.edu/wn31/102159065-n
K11429,http://wordnet-rdf.princeton.edu/wn31/102159184-n
K11429,http://wordnet-rdf.princeton.edu/wn31/103537852-n
K11429,http://wordnet-rdf.princeton.edu/wn31/200847444-v
K11429,http://wordnet-rdf.princeton.edu/wn31/201216068-v
K11429,http://wordnet-rdf.princeton.edu/wn31/201309314-v
K11429,http://wordnet-rdf.princeton.edu/wn31/201918290-v
K11437,http://wordnet-rdf.princeton.edu/wn31/300206887-s
K11437,http://wordnet-rdf.princeton.edu/wn31/302287824-s
K11447,http://wordnet-rdf.princeton.edu/wn31/103213277-n
K11447,http://wordnet-rdf.princeton.edu/wn31/103712192-n
K11447,http://wordnet-rdf.princeton.edu/wn31/103930191-n
K11447,http://wordnet-rdf.princeton.edu/wn31/113897824-n
K11451,http://wordnet-rdf.princeton.edu/wn31/108538450-n
K11451,http://wordnet-rdf.princeton.edu/wn31/108676100-n
K11458,http://wordnet-rdf.princeton.edu/wn31/103863348-n
K11458,http://wordnet-rdf.princeton.edu/wn31/104410773-n
K11458,http://wordnet-rdf.princeton.edu/wn31/105131025-n
K11458,http://wordnet-rdf.princeton.edu/wn31/105132642-n
K11458,http://wordnet-rdf.princeton.edu/wn31/106696529-n
K11458,http://wordnet-rdf.princeton.edu/wn31/113365679-n
K11458,http://wordnet-rdf.princeton.edu/wn31/114536861-n
K11479,http://wordnet-rdf.princeton.edu/wn31/110453501-n
K11479,http://wordnet-rdf.princeton.edu/wn31/201183272-v
K11479,http://wordnet-rdf.princeton.edu/wn31/201184590-v
K11480,http://wordnet-rdf.princeton.edu/wn31/109820956-n
K11480,http://wordnet-rdf.princeton.edu/wn31/109909143-n
K11480,http://wordnet-rdf.princeton.edu/wn31/109910201-n
K11480,http://wordnet-rdf.princeton.edu/wn31/110001364-n
K11480,http://wordnet-rdf.princeton.edu/wn31/110497170-n
K11480,http://wordnet-rdf.princeton.edu/wn31/110497298-n
K11480,http://wordnet-rdf.princeton.edu/wn31/300105332-s
K11480,http://wordnet-rdf.princeton.edu/wn31/301889997-a
K11487,http://wordnet-rdf.princeton.edu/wn31/102945171-n
K11487,http://wordnet-rdf.princeton.edu/wn31/109254494-n
K11488,http://wordnet-rdf.princeton.edu/wn31/102043900-n
K11488,http://wordnet-rdf.princeton.edu/wn31/109940867-n
K11488,http://wordnet-rdf.princeton.edu/wn31/200856586-v
K11488,http://wordnet-rdf.princeton.edu/wn31/202582434-v
K11493,http://wordnet-rdf.princeton.edu/wn31/105269065-n
K11493,http://wordnet-rdf.princeton.edu/wn31/105270301-n
K11495,http://wordnet-rdf.princeton.edu/wn31/100135394-n
K11495,http://wordnet-rdf.princeton.edu/wn31/101734186-n
K11495,http://wordnet-rdf.princeton.edu/wn31/103544934-n
K11495,http://wordnet-rdf.princeton.edu/wn31/103633110-n
K11495,http://wordnet-rdf.princeton.edu/wn31/103649562-n
K11495,http://wordnet-rdf.princeton.edu/wn31/103802127-n
K11495,http://wordnet-rdf.princeton.edu/wn31/104585055-n
K11495,http://wordnet-rdf.princeton.edu/wn31/104585845-n
K11495,http://wordnet-rdf.princeton.edu/wn31/104589491-n
K11495,http://wordnet-rdf.princeton.edu/wn31/105030068-n
K11495,http://wordnet-rdf.princeton.edu/wn31/106525944-n
K11495,http://wordnet-rdf.princeton.edu/wn31/107627976-n
K11495,http://wordnet-rdf.princeton.edu/wn31/110796434-n
K11495,http://wordnet-rdf.princeton.edu/wn31/200865570-v
K11495,http://wordnet-rdf.princeton.edu/wn31/201105408-v
K11495,http://wordnet-rdf.princeton.edu/wn31/201400686-v
K11495,http://wordnet-rdf.princeton.edu/wn31/201401426-v
K11495,http://wordnet-rdf.princeton.edu/wn31/201413739-v
K11495,http://wordnet-rdf.princeton.edu/wn31/201420522-v
K11495,http://wordnet-rdf.princeton.edu/wn31/201895085-v
K11495,http://wordnet-rdf.princeton.edu/wn31/202379373-v
K11501,http://wordnet-rdf.princeton.edu/wn31/107592939-n
K11501,http://wordnet-rdf.princeton.edu/wn31/201175702-v
K11505,http://wordnet-rdf.princeton.edu/wn31/114146526-n
K11514,http://wordnet-rdf.princeton.edu/wn31/100073293-n
K11514,http://wordnet-rdf.princeton.edu/wn31/105962283-n
K11514,http://wordnet-rdf.princeton.edu/wn31/107649470-n
K11514,http://wordnet-rdf.princeton.edu/wn31/108416934-n
K11514,http://wordnet-rdf.princeton.edu/wn31/114524151-n
K11514,http://wordnet-rdf.princeton.edu/wn31/201475437-v
K11514,http://wordnet-rdf.princeton.edu/wn31/201660937-v
K11514,http://wordnet-rdf.princeton.edu/wn31/202745736-v
K11514,http://wordnet-rdf.princeton.edu/wn31/301202626-s
K11514,http://wordnet-rdf.princeton.edu/wn31/301329604-s
K11514,http://wordnet-rdf.princeton.edu/wn31/301770645-s
K11520,http://wordnet-rdf.princeton.edu/wn31/100202365-n
K11520,http://wordnet-rdf.princeton.edu/wn31/200341638-v
K11520,http://wordnet-rdf.princeton.edu/wn31/202544431-v
K11520,http://wordnet-rdf.princeton.edu/wn31/202697331-v
K11520,http://wordnet-rdf.princeton.edu/wn31/300819729-s
K11520,http://wordnet-rdf.princeton.edu/wn31/301355409-s
K11521,http://wordnet-rdf.princeton.edu/wn31/100380891-n
K11521,http://wordnet-rdf.princeton.edu/wn31/100381504-n
K11521,http://wordnet-rdf.princeton.edu/wn31/102683938-n
